date_time,Date,Time,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,FG,DZ,BR,SN,RA,PL,TS,WeatherTypeReported,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,CLR,FEW,SCT,BKN,OVC,VV,CloudCoverReported,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
3/8/2019 16:51:00,3/8/2019,16:51:00,30.26,18,36,0,0,0,0,0,0,0,0,0,0,48,30.26,BKN:07 110,0,0,0,1,0,0,1,30.23,10,30,160,,11
3/8/2019 17:51:00,3/8/2019,17:51:00,30.26,19,36,0,0,0,0,0,0,0,0,0,0,50,30.26,FEW:02 70 BKN:07 100 OVC:08 120,0,1,0,1,1,0,3,30.23,10,30,180,,8
3/8/2019 18:51:00,3/8/2019,18:51:00,30.25,24,36,0,0,0,0,0,0,0,0,0,0,62,30.25,SCT:04 120 BKN:07 250,0,0,1,1,0,0,2,30.22,10,32,160,,7
3/8/2019 19:51:00,3/8/2019,19:51:00,30.23,23,37,0,0,0,0,0,0,0,0,0,0,57,30.23,FEW:02 70 SCT:04 120 BKN:07 250,0,1,1,1,0,0,3,30.2,10,32,210,,6
3/8/2019 20:51:00,3/8/2019,20:51:00,30.23,21,37,0,0,0,0,0,0,0,0,0,0,52,30.23,BKN:07 75 BKN:07 95 OVC:08 250,0,0,0,1,1,0,2,30.2,10,31,190,,5
3/8/2019 21:51:00,3/8/2019,21:51:00,30.23,20,37,0,0,0,0,0,0,0,0,0,0,50,30.22,SCT:04 60 SCT:04 120 BKN:07 250,0,0,1,1,0,0,2,30.2,10,31,230,,6
3/8/2019 22:51:00,3/8/2019,22:51:00,30.22,21,36,0,0,0,0,0,0,0,0,0,0,55,30.22,BKN:07 47 BKN:07 150 BKN:07 250,0,0,0,1,0,0,1,30.19,10,31,220,,6
3/8/2019 23:51:00,3/8/2019,23:51:00,30.22,21,36,0,0,0,0,0,0,0,0,0,0,55,30.22,BKN:07 47 BKN:07 150 BKN:07 250,0,0,0,1,0,0,1,30.19,10,31,320,,3
3/9/2019 0:51:00,3/9/2019,0:51:00,30.22,22,36,0,0,0,0,0,0,0,0,0,0,57,30.22,OVC:08 44,0,0,0,0,1,0,1,30.19,10,31,280,,7
3/9/2019 1:51:00,3/9/2019,1:51:00,30.22,24,36,0,0,0,0,0,0,0,0,0,0,62,30.22,OVC:08 41,0,0,0,0,1,0,1,30.19,10,32,310,,10
3/9/2019 2:51:00,3/9/2019,2:51:00,30.22,25,36,0,0,0,0,0,0,0,0,0,0,64,30.22,OVC:08 42,0,0,0,0,1,0,1,30.19,10,32,310,,10
3/9/2019 3:51:00,3/9/2019,3:51:00,30.22,25,35,0,0,0,0,0,0,0,0,0,0,67,30.22,OVC:08 36,0,0,0,0,1,0,1,30.19,10,31,320,,9
3/9/2019 4:51:00,3/9/2019,4:51:00,30.23,24,35,0,0,0,0,0,0,0,0,0,0,64,30.23,OVC:08 32,0,0,0,0,1,0,1,30.2,10,31,310,,8
3/9/2019 5:51:00,3/9/2019,5:51:00,30.25,24,34,0,0,0,0,0,0,0,0,0,0,67,30.25,FEW:02 32,0,1,0,0,0,0,1,30.22,10,30,310,,9
3/9/2019 6:51:00,3/9/2019,6:51:00,30.27,24,34,0,0,0,0,0,0,0,0,0,0,67,30.27,FEW:02 30,0,1,0,0,0,0,1,30.24,10,30,300,,5
3/9/2019 7:51:00,3/9/2019,7:51:00,30.29,23,35,0,0,0,0,0,0,0,0,0,0,61,30.29,CLR:00,1,0,0,0,0,0,1,30.26,10,31,320,,6
3/9/2019 8:51:00,3/9/2019,8:51:00,30.32,22,37,0,0,0,0,0,0,0,0,0,0,54,30.31,FEW:02 250,0,1,0,0,0,0,1,30.29,10,32,300,,6
3/9/2019 9:51:00,3/9/2019,9:51:00,30.32,22,40,0,0,0,0,0,0,0,0,0,0,49,30.32,FEW:02 250,0,1,0,0,0,0,1,30.29,10,33,0,,0
3/9/2019 10:51:00,3/9/2019,10:51:00,30.32,18,41,0,0,0,0,0,0,0,0,0,0,39,30.32,FEW:02 250,0,1,0,0,0,0,1,30.29,10,33,80,,7
3/9/2019 11:51:00,3/9/2019,11:51:00,30.31,16,42,0,0,0,0,0,0,0,0,0,0,35,30.31,FEW:02 250,0,1,0,0,0,0,1,30.28,10,33,90,,10
3/9/2019 12:51:00,3/9/2019,12:51:00,30.3,17,43,0,0,0,0,0,0,0,0,0,0,35,30.29,FEW:02 250,0,1,0,0,0,0,1,30.27,10,34,60,,8
3/9/2019 13:51:00,3/9/2019,13:51:00,30.3,19,45,0,0,0,0,0,0,0,0,0,0,35,30.29,FEW:02 250,0,1,0,0,0,0,1,30.27,10,35,40,,3
3/9/2019 14:51:00,3/9/2019,14:51:00,30.29,15,46,0,0,0,0,0,0,0,0,0,0,29,30.29,FEW:02 250,0,1,0,0,0,0,1,30.26,10,35,60,,5
3/9/2019 15:51:00,3/9/2019,15:51:00,30.3,9,47,0,0,0,0,0,0,0,0,0,0,21,30.3,FEW:02 250,0,1,0,0,0,0,1,30.27,10,34,90,,3
3/9/2019 16:51:00,3/9/2019,16:51:00,30.3,22,45,0,0,0,0,0,0,0,0,0,0,40,30.29,FEW:02 250,0,1,0,0,0,0,1,30.27,10,36,160,,7
3/9/2019 17:51:00,3/9/2019,17:51:00,30.32,22,42,0,0,0,0,0,0,0,0,0,0,45,30.32,SCT:04 250,0,0,1,0,0,0,1,30.29,10,35,190,,10
3/9/2019 18:51:00,3/9/2019,18:51:00,30.32,25,40,0,0,0,0,0,0,0,0,0,0,55,30.32,BKN:07 250,0,0,0,1,0,0,1,30.29,10,34,190,,8
3/9/2019 19:51:00,3/9/2019,19:51:00,30.32,25,39,0,0,0,0,0,0,0,0,0,0,57,30.32,BKN:07 250,0,0,0,1,0,0,1,30.29,10,34,160,,9
3/9/2019 20:51:00,3/9/2019,20:51:00,30.34,26,39,0,0,0,0,0,0,0,0,0,0,60,30.34,BKN:07 250,0,0,0,1,0,0,1,30.31,10,34,170,,7
3/9/2019 21:51:00,3/9/2019,21:51:00,30.35,26,39,0,0,0,0,0,0,0,0,0,0,60,30.35,BKN:07 250,0,0,0,1,0,0,1,30.32,10,34,150,,7
3/9/2019 22:51:00,3/9/2019,22:51:00,30.34,26,38,0,0,0,0,0,0,0,0,0,0,62,30.34,BKN:07 250,0,0,0,1,0,0,1,30.31,10,33,120,,9
3/9/2019 23:51:00,3/9/2019,23:51:00,30.34,27,38,0,0,0,0,0,0,0,0,0,0,65,30.33,OVC:08 200,0,0,0,0,1,0,1,30.31,10,34,120,,10
3/10/2019 0:51:00,3/10/2019,0:51:00,30.32,30,38,0,0,0,0,0,0,0,0,0,0,73,30.32,FEW:02 120 BKN:07 200,0,1,0,1,0,0,2,30.29,10,35,130,,10
3/10/2019 1:51:00,3/10/2019,1:51:00,30.31,30,38,0,0,0,0,0,0,0,0,0,0,73,30.31,FEW:02 30 BKN:07 90 OVC:08 200,0,1,0,1,1,0,3,30.28,10,35,100,,13
3/10/2019 2:11:00,3/10/2019,2:11:00,30.32,29,39,,0,0,0,0,0,0,0,0,0,67,,BKN:07 22 OVC:08 85,0,0,0,1,1,0,2,30.29,10,35,110,,11
3/10/2019 2:49:00,3/10/2019,2:49:00,30.24,30,39,,0,0,0,0,0,0,0,0,0,70,,SCT:04 20 BKN:07 70 OVC:08 85,0,0,1,1,1,0,3,30.21,10,35,90,26,21
3/10/2019 2:51:00,3/10/2019,2:51:00,30.24,30,39,T,0,0,0,0,0,0,0,0,0,70,30.23,SCT:04 20 BKN:07 70 OVC:08 85,0,0,1,1,1,0,3,30.21,10,35,90,29,23
3/10/2019 2:53:00,3/10/2019,2:53:00,30.24,30,39,T,-RA:02 PL:06 |RA PL |RA PL,0,0,0,0,1,1,0,2,70,,SCT:04 20 BKN:07 70 OVC:08 85,0,0,1,1,1,0,3,30.21,10,35,90,29,21
3/10/2019 3:26:00,3/10/2019,3:26:00,30.3,31,38,0.02,-RA:02 |RA |RA,0,0,0,0,1,0,0,1,76,,BKN:07 33 OVC:08 75,0,0,0,1,1,0,2,30.27,10,35,110,,11
3/10/2019 3:41:00,3/10/2019,3:41:00,30.29,30,38,0.03,-PL:06 RA:02 |RA PL |RA PL,0,0,0,0,1,1,0,2,73,,BKN:07 19 OVC:08 33,0,0,0,1,1,0,2,30.26,7,35,110,23,16
3/10/2019 3:45:00,3/10/2019,3:45:00,30.29,30,37,0.03,PL:06 RA:02 |RA PL |RA PL,0,0,0,0,1,1,0,2,75,,BKN:07 17 OVC:08 33,0,0,0,1,1,0,2,30.26,4,34,110,,16
3/10/2019 3:49:00,3/10/2019,3:49:00,30.27,30,36,,PL:06 RA:02 |RA PL |RA PL,0,0,0,0,1,1,0,2,81,,BKN:07 17 OVC:08 33,0,0,0,1,1,0,2,30.24,3,34,110,,16
3/10/2019 3:51:00,3/10/2019,3:51:00,30.27,30,36,0.08s,PL:06 RA:02 |RA PL |RA PL,0,0,0,0,1,1,0,2,79,30.27,BKN:07 17 OVC:08 33,0,0,0,1,1,0,2,30.24,5,34,100,,20
3/10/2019 4:28:00,3/10/2019,4:28:00,30.28,30,34,0.08,PL:06 RA:02 BR:1 |RA PL |RA PL,0,0,1,0,1,1,0,3,85,,BKN:07 14 OVC:08 22,0,0,0,1,1,0,2,30.25,6,32,100,,18
3/10/2019 4:42:00,3/10/2019,4:42:00,30.28,31,34,0.1,PL:06 RA:02 BR:1 |RA PL |RA PL,0,0,1,0,1,1,0,3,89,,BKN:07 16 OVC:08 22,0,0,0,1,1,0,2,30.25,6,33,90,,14
3/10/2019 4:49:00,3/10/2019,4:49:00,30.28,30,36,,PL:06 RA:02 BR:1 |RA PL |RA PL,0,0,1,0,1,1,0,3,81,,BKN:07 14 OVC:08 22,0,0,0,1,1,0,2,30.25,6,34,90,,16
3/10/2019 4:51:00,3/10/2019,4:51:00,30.28,31,35,0.11,PL:06 RA:02 BR:1 |RA PL |RA PL,0,0,1,0,1,1,0,3,85,30.28,BKN:07 14 OVC:08 22,0,0,0,1,1,0,2,30.25,6,33,90,,16
3/10/2019 5:04:00,3/10/2019,5:04:00,30.29,31,35,0.03,RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,85,,BKN:07 14 OVC:08 22,0,0,0,1,1,0,2,30.26,5,33,90,,15
3/10/2019 5:51:00,3/10/2019,5:51:00,30.23,32,35,0.09,-RA:02 |RA |RA,0,0,0,0,1,0,0,1,89,30.23,BKN:07 12 OVC:08 22,0,0,0,1,1,0,2,30.2,7,34,100,,18
3/10/2019 6:51:00,3/10/2019,6:51:00,30.19,33,36,0.03,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,89,30.19,BKN:07 11 OVC:08 20,0,0,0,1,1,0,2,30.16,6,35,100,28,21
3/10/2019 7:51:00,3/10/2019,7:51:00,30.17,35,39,0.03,-RA:02 |RA |RA,0,0,0,0,1,0,0,1,86,30.17,BKN:07 10 OVC:08 23,0,0,0,1,1,0,2,30.14,8,37,90,,17
3/10/2019 7:59:00,3/10/2019,7:59:00,30.16,35,39,0.01,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,86,,BKN:07 9 OVC:08 23,0,0,0,1,1,0,2,30.13,3,37,100,30,21
3/10/2019 8:03:00,3/10/2019,8:03:00,30.17,34,38,0.02,RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,86,,BKN:07 9 OVC:08 23,0,0,0,1,1,0,2,30.14,2,36,100,,18
3/10/2019 8:18:00,3/10/2019,8:18:00,30.16,36,40,0.08,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,86,,BKN:07 9 OVC:08 23,0,0,0,1,1,0,2,30.13,4,38,100,25,15
3/10/2019 8:51:00,3/10/2019,8:51:00,30.15,35,38,0.13,RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,89,30.14,BKN:07 9 OVC:08 30,0,0,0,1,1,0,2,30.12,4,37,80,,15
3/10/2019 9:05:00,3/10/2019,9:05:00,30.13,35,38,0.02,RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,89,,BKN:07 9 OVC:08 30,0,0,0,1,1,0,2,30.1,2,37,80,23,18
3/10/2019 9:51:00,3/10/2019,9:51:00,30.12,34,36,0.12,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,93,30.11,BKN:07 9 BKN:07 17 OVC:08 30,0,0,0,1,1,0,2,30.09,2,35,40,,15
3/10/2019 9:59:00,3/10/2019,9:59:00,30.11,34,36,0.02,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,93,,BKN:07 7 OVC:08 12,0,0,0,1,1,0,2,30.08,2,35,30,,14
3/10/2019 10:31:00,3/10/2019,10:31:00,30.08,34,36,0.06,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,93,,BKN:07 4 BKN:07 7 OVC:08 12,0,0,0,1,1,0,2,30.05,2,35,50,,20
3/10/2019 10:51:00,3/10/2019,10:51:00,30.07,34,36,0.06,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,93,30.06,BKN:07 4 BKN:07 7 OVC:08 12,0,0,0,1,1,0,2,30.04,2,35,50,25,20
3/10/2019 10:57:00,3/10/2019,10:57:00,30.06,34,36,0.01,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,93,,BKN:07 5 BKN:07 7 OVC:08 10,0,0,0,1,1,0,2,30.03,2,35,50,28,22
3/10/2019 11:51:00,3/10/2019,11:51:00,30,34,36,0.01,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,93,29.99,BKN:07 5 BKN:07 7 OVC:08 10,0,0,0,1,1,0,2,29.97,2,35,50,,20
3/10/2019 11:54:00,3/10/2019,11:54:00,29.99,35,36,T,-RA:02 BR:1 |RA |RA,0,0,1,0,1,0,0,2,97,,BKN:07 4 OVC:08 8,0,0,0,1,1,0,2,29.96,2,36,60,,17
3/10/2019 12:51:00,3/10/2019,12:51:00,29.96,35,38,T,-DZ:01 BR:1 |DZ |DZ,0,1,1,0,0,0,0,2,89,29.96,BKN:07 4 OVC:08 8,0,0,0,1,1,0,2,29.93,2,37,40,,22
3/10/2019 13:35:00,3/10/2019,13:35:00,29.91,35,37,T,-DZ:01 BR:1 |DZ |DZ,0,1,1,0,0,0,0,2,93,,OVC:08 3,0,0,0,0,1,0,1,29.88,2,36,50,26,21
3/10/2019 13:51:00,3/10/2019,13:51:00,29.91,35,37,T,BR:1 ||,0,0,1,0,0,0,0,1,93,29.91,OVC:08 3,0,0,0,0,1,0,1,29.88,2,36,50,28,18
3/10/2019 14:30:00,3/10/2019,14:30:00,29.91,36,38,,BR:1 ||,0,0,1,0,0,0,0,1,93,,OVC:08 3,0,0,0,0,1,0,1,29.88,1.5,37,40,,17
3/10/2019 14:51:00,3/10/2019,14:51:00,29.91,37,39,0,BR:1 ||,0,0,1,0,0,0,0,1,93,29.91,OVC:08 3,0,0,0,0,1,0,1,29.88,1.5,38,40,,14
3/10/2019 15:03:00,3/10/2019,15:03:00,29.9,36,38,,BR:1 ||,0,0,1,0,0,0,0,1,93,,OVC:08 3,0,0,0,0,1,0,1,29.87,1,37,40,,14
3/10/2019 15:40:00,3/10/2019,15:40:00,29.89,37,38,,BR:1 s |s |,0,0,1,0,0,0,0,1,97,,OVC:08 3,0,0,0,0,1,0,1,29.86,0.5,38,50,,9
3/10/2019 15:51:00,3/10/2019,15:51:00,29.89,37,38,0,BR:1 s |s |,0,0,1,0,0,0,0,1,97,29.89,OVC:08 3,0,0,0,0,1,0,1,29.86,0.5,38,50,,6
3/10/2019 16:51:00,3/10/2019,16:51:00,29.9,38,39,0,BR:1 s |s |,0,0,1,0,0,0,0,1,96,29.9,OVC:08 3,0,0,0,0,1,0,1,29.87,0.5,39,0,,0
3/10/2019 17:25:00,3/10/2019,17:25:00,29.91,38,40,,FG:2 |FG |,1,0,0,0,0,0,0,1,93,,OVC:08 2,0,0,0,0,1,0,1,29.88,0.25,39,60,,5
3/10/2019 17:51:00,3/10/2019,17:51:00,29.9,39,40,0,FG:2 |FG |,1,0,0,0,0,0,0,1,97,29.9,OVC:08 2,0,0,0,0,1,0,1,29.87,0.25,40,40,,5
3/10/2019 18:49:00,3/10/2019,18:49:00,29.92,39,39,,BR:1 ||,0,0,1,0,0,0,0,1,100,,OVC:08 5,0,0,0,0,1,0,1,29.89,1,39,90,,5
3/10/2019 18:51:00,3/10/2019,18:51:00,29.92,39,40,0,BR:1 ||,0,0,1,0,0,0,0,1,97,29.92,OVC:08 5,0,0,0,0,1,0,1,29.89,1,40,80,,3
3/10/2019 19:51:00,3/10/2019,19:51:00,29.94,39,40,0,BR:1 ||,0,0,1,0,0,0,0,1,97,29.94,OVC:08 5,0,0,0,0,1,0,1,29.91,1,40,0,,0
3/10/2019 20:07:00,3/10/2019,20:07:00,29.95,39,40,,BR:1 ||,0,0,1,0,0,0,0,1,97,,OVC:08 4,0,0,0,0,1,0,1,29.92,1,40,300,,3
3/10/2019 20:51:00,3/10/2019,20:51:00,29.95,40,40,0,BR:1 ||,0,0,1,0,0,0,0,1,100,29.95,OVC:08 4,0,0,0,0,1,0,1,29.92,1,40,0,,0
3/10/2019 21:49:00,3/10/2019,21:49:00,29.98,39,41,,BR:1 ||,0,0,1,0,0,0,0,1,93,,OVC:08 4,0,0,0,0,1,0,1,29.95,1.5,40,0,,0
3/10/2019 21:51:00,3/10/2019,21:51:00,29.98,39,40,0,BR:1 ||,0,0,1,0,0,0,0,1,97,29.97,OVC:08 4,0,0,0,0,1,0,1,29.95,1.5,40,0,,0
3/10/2019 22:07:00,3/10/2019,22:07:00,29.97,39,41,,BR:1 ||,0,0,1,0,0,0,0,1,93,,SCT:04 5 OVC:08 11,0,0,1,0,1,0,2,29.94,1.5,40,310,,5
3/10/2019 22:45:00,3/10/2019,22:45:00,29.98,39,45,,BR:1 ||,0,0,1,0,0,0,0,1,81,,OVC:08 12,0,0,0,0,1,0,1,29.95,6,42,270,,10
3/10/2019 22:51:00,3/10/2019,22:51:00,29.98,40,44,0,BR:1 ||,0,0,1,0,0,0,0,1,85,29.97,OVC:08 12,0,0,0,0,1,0,1,29.95,6,42,280,,10
3/10/2019 23:21:00,3/10/2019,23:21:00,29.97,39,44,,0,0,0,0,0,0,0,0,0,83,,SCT:04 12,0,0,1,0,0,0,1,29.94,10,42,270,,10
3/10/2019 23:51:00,3/10/2019,23:51:00,29.97,39,44,0,0,0,0,0,0,0,0,0,0,83,29.97,FEW:02 12 SCT:04 250,0,1,1,0,0,0,2,29.94,10,42,270,18,9
3/11/2019 0:51:00,3/11/2019,0:51:00,29.97,38,44,0,0,0,0,0,0,0,0,0,0,79,29.97,BKN:07 250,0,0,0,1,0,0,1,29.94,10,41,280,,9
3/11/2019 1:51:00,3/11/2019,1:51:00,29.98,34,46,0,0,0,0,0,0,0,0,0,0,63,29.97,BKN:07 250,0,0,0,1,0,0,1,29.95,10,41,300,29,18
3/11/2019 2:51:00,3/11/2019,2:51:00,29.97,33,44,0,0,0,0,0,0,0,0,0,0,65,29.97,BKN:07 250,0,0,0,1,0,0,1,29.94,10,39,300,24,14
3/11/2019 3:51:00,3/11/2019,3:51:00,29.97,32,43,0,0,0,0,0,0,0,0,0,0,65,29.96,SCT:04 190 BKN:07 250,0,0,1,1,0,0,2,29.94,10,38,300,25,17
3/11/2019 4:51:00,3/11/2019,4:51:00,30,32,43,0,0,0,0,0,0,0,0,0,0,65,30,BKN:07 200,0,0,0,1,0,0,1,29.97,10,38,280,,13
3/11/2019 5:51:00,3/11/2019,5:51:00,30.01,30,43,0,0,0,0,0,0,0,0,0,0,60,30.01,BKN:07 200,0,0,0,1,0,0,1,29.98,10,38,260,22,13
3/11/2019 6:51:00,3/11/2019,6:51:00,30.03,29,43,0,0,0,0,0,0,0,0,0,0,58,30.03,BKN:07 180,0,0,0,1,0,0,1,30,10,37,260,23,14
3/11/2019 7:51:00,3/11/2019,7:51:00,30.06,29,43,0,0,0,0,0,0,0,0,0,0,58,30.06,SCT:04 180,0,0,1,0,0,0,1,30.03,10,37,250,24,16
3/11/2019 8:51:00,3/11/2019,8:51:00,30.06,28,44,0,0,0,0,0,0,0,0,0,0,53,30.05,FEW:02 180 FEW:02 250,0,1,0,0,0,0,1,30.03,10,38,250,24,14
3/11/2019 9:51:00,3/11/2019,9:51:00,30.05,27,45,0,0,0,0,0,0,0,0,0,0,49,30.05,FEW:02 50 FEW:02 250,0,1,0,0,0,0,1,30.02,10,38,290,26,16
3/11/2019 10:51:00,3/11/2019,10:51:00,30.04,25,48,0,0,0,0,0,0,0,0,0,0,41,30.03,FEW:02 50 FEW:02 250,0,1,0,0,0,0,1,30.01,10,39,250,23,14
3/11/2019 11:51:00,3/11/2019,11:51:00,30.03,24,49,0,0,0,0,0,0,0,0,0,0,38,30.03,FEW:02 50 FEW:02 250,0,1,0,0,0,0,1,30,10,39,290,26,21
3/11/2019 12:51:00,3/11/2019,12:51:00,30.02,23,50,0,0,0,0,0,0,0,0,0,0,35,30.02,FEW:02 50 BKN:07 250,0,1,0,1,0,0,2,29.99,10,39,260,30,20
3/11/2019 13:51:00,3/11/2019,13:51:00,30.01,23,50,0,0,0,0,0,0,0,0,0,0,35,30.01,FEW:02 50 SCT:04 250,0,1,1,0,0,0,2,29.98,10,39,260,26,13
3/11/2019 14:51:00,3/11/2019,14:51:00,29.99,21,52,0,0,0,0,0,0,0,0,0,0,30,29.99,FEW:02 50 SCT:04 250,0,1,1,0,0,0,2,29.96,10,40,270,32,21
3/11/2019 15:51:00,3/11/2019,15:51:00,29.99,21,52,0,0,0,0,0,0,0,0,0,0,30,29.99,FEW:02 50 SCT:04 250,0,1,1,0,0,0,2,29.96,10,40,270,25,13
3/11/2019 16:51:00,3/11/2019,16:51:00,29.98,20,52,0,0,0,0,0,0,0,0,0,0,28,29.98,FEW:02 50 SCT:04 180 SCT:04 250,0,1,1,0,0,0,2,29.95,10,40,260,28,21
3/11/2019 17:51:00,3/11/2019,17:51:00,29.98,18,52,0,0,0,0,0,0,0,0,0,0,26,29.98,SCT:04 50 SCT:04 150 SCT:04 250,0,0,1,0,0,0,1,29.95,10,39,260,31,15
3/11/2019 18:51:00,3/11/2019,18:51:00,30,17,52,0,0,0,0,0,0,0,0,0,0,25,30,FEW:02 50 SCT:04 150 SCT:04 250,0,1,1,0,0,0,2,29.97,10,39,270,28,20
3/11/2019 19:51:00,3/11/2019,19:51:00,30,17,51,0,0,0,0,0,0,0,0,0,0,26,30,FEW:02 150 SCT:04 250,0,1,1,0,0,0,2,29.97,10,38,250,,16
3/11/2019 20:51:00,3/11/2019,20:51:00,30,17,51,0,0,0,0,0,0,0,0,0,0,26,29.99,BKN:07 100 BKN:07 250,0,0,0,1,0,0,1,29.97,10,38,250,26,18
3/11/2019 21:51:00,3/11/2019,21:51:00,30.01,21,47,0,0,0,0,0,0,0,0,0,0,36,30.01,SCT:04 100,0,0,1,0,0,0,1,29.98,10,37,320,,15
3/11/2019 22:01:00,3/11/2019,22:01:00,30.01,21,47,,0,0,0,0,0,0,0,0,0,36,,FEW:02 100,0,1,0,0,0,0,1,29.98,10,37,310,,14
3/11/2019 22:51:00,3/11/2019,22:51:00,30.05,21,42,0,0,0,0,0,0,0,0,0,0,43,30.05,SCT:04 80,0,0,1,0,0,0,1,30.02,10,34,350,34,29
3/11/2019 23:51:00,3/11/2019,23:51:00,30.08,20,39,0,0,0,0,0,0,0,0,0,0,46,30.08,BKN:07 90,0,0,0,1,0,0,1,30.05,10,32,320,25,20
3/12/2019 0:51:00,3/12/2019,0:51:00,30.09,19,38,0,0,0,0,0,0,0,0,0,0,46,30.09,FEW:02 90,0,1,0,0,0,0,1,30.06,10,31,310,38,16
3/12/2019 1:51:00,3/12/2019,1:51:00,30.1,18,37,0,0,0,0,0,0,0,0,0,0,46,30.1,FEW:02 90,0,1,0,0,0,0,1,30.07,10,30,310,,14
3/12/2019 2:51:00,3/12/2019,2:51:00,30.11,20,37,0,0,0,0,0,0,0,0,0,0,50,30.11,FEW:02 70,0,1,0,0,0,0,1,30.08,10,31,310,,13
3/12/2019 3:51:00,3/12/2019,3:51:00,30.12,17,36,0,0,0,0,0,0,0,0,0,0,46,30.11,SCT:04 46,0,0,1,0,0,0,1,30.09,10,30,310,38,20
3/12/2019 4:51:00,3/12/2019,4:51:00,30.13,16,34,0,0,0,0,0,0,0,0,0,0,48,30.12,FEW:02 50,0,1,0,0,0,0,1,30.1,10,28,320,24,17
3/12/2019 5:51:00,3/12/2019,5:51:00,30.15,16,34,0,0,0,0,0,0,0,0,0,0,48,30.14,SCT:04 48,0,0,1,0,0,0,1,30.12,10,28,310,,17
3/12/2019 6:51:00,3/12/2019,6:51:00,30.17,18,34,0,0,0,0,0,0,0,0,0,0,52,30.16,BKN:07 45,0,0,0,1,0,0,1,30.14,10,29,310,29,16
3/12/2019 7:51:00,3/12/2019,7:51:00,30.18,18,35,0,0,0,0,0,0,0,0,0,0,50,30.18,BKN:07 42,0,0,0,1,0,0,1,30.15,10,29,310,25,15
3/12/2019 8:51:00,3/12/2019,8:51:00,30.21,19,35,0,0,0,0,0,0,0,0,0,0,52,30.21,OVC:08 41,0,0,0,0,1,0,1,30.18,10,30,310,,15
3/12/2019 9:51:00,3/12/2019,9:51:00,30.21,19,36,0,0,0,0,0,0,0,0,0,0,50,30.21,BKN:07 42,0,0,0,1,0,0,1,30.18,10,30,310,29,21
3/12/2019 10:51:00,3/12/2019,10:51:00,30.21,19,38,0,0,0,0,0,0,0,0,0,0,46,30.21,BKN:07 46,0,0,0,1,0,0,1,30.18,10,31,330,28,21
3/12/2019 11:51:00,3/12/2019,11:51:00,30.2,18,39,0,0,0,0,0,0,0,0,0,0,43,30.2,SCT:04 48,0,0,1,0,0,0,1,30.17,10,32,330,29,24
3/12/2019 12:51:00,3/12/2019,12:51:00,30.2,17,39,0,0,0,0,0,0,0,0,0,0,41,30.2,SCT:04 50,0,0,1,0,0,0,1,30.17,10,31,300,34,21
3/12/2019 13:51:00,3/12/2019,13:51:00,30.18,17,41,0,0,0,0,0,0,0,0,0,0,38,30.18,BKN:07 50,0,0,0,1,0,0,1,30.15,10,33,310,29,15
3/12/2019 14:51:00,3/12/2019,14:51:00,30.19,18,42,0,0,0,0,0,0,0,0,0,0,38,30.19,SCT:04 50,0,0,1,0,0,0,1,30.16,10,33,310,25,16
3/12/2019 15:51:00,3/12/2019,15:51:00,30.2,19,42,0,0,0,0,0,0,0,0,0,0,40,30.2,SCT:04 60,0,0,1,0,0,0,1,30.17,10,34,310,,17
3/12/2019 16:51:00,3/12/2019,16:51:00,30.21,19,41,0,0,0,0,0,0,0,0,0,0,41,30.21,FEW:02 55 SCT:04 250,0,1,1,0,0,0,2,30.18,10,33,320,,21
3/12/2019 17:51:00,3/12/2019,17:51:00,30.24,19,40,0,0,0,0,0,0,0,0,0,0,43,30.23,FEW:02 55 FEW:02 250,0,1,0,0,0,0,1,30.21,10,33,300,,15
3/12/2019 18:51:00,3/12/2019,18:51:00,30.27,17,39,0,0,0,0,0,0,0,0,0,0,41,30.27,FEW:02 60 FEW:02 250,0,1,0,0,0,0,1,30.24,10,31,320,,15
3/12/2019 19:51:00,3/12/2019,19:51:00,30.28,18,38,0,0,0,0,0,0,0,0,0,0,44,30.28,FEW:02 250,0,1,0,0,0,0,1,30.25,10,31,310,23,18
3/12/2019 20:51:00,3/12/2019,20:51:00,30.29,16,37,0,0,0,0,0,0,0,0,0,0,42,30.29,FEW:02 250,0,1,0,0,0,0,1,30.26,10,30,340,,16
